,tconst,all_all_ratings,all_all_v_counts,all_males_ratings,all_males_v_counts,all_females_ratings,all_females_v_counts,under_18_all_ratings,under_18_all_v_counts,under_18_males_ratings,under_18_males_v_counts,under_18_females_ratings,under_18_females_v_counts,f18_29_all_ratings,f18_29_all_v_counts,f18_29_males_ratings,f18_29_males_v_counts,f18_29_females_ratings,f18_29_females_v_counts,f30_44_all_ratings,f30_44_all_v_counts,f30_44_males_ratings,f30_44_males_v_counts,f30_44_females_ratings,f30_44_females_v_counts,f45_all_ratings,f45_all_v_counts,f45_males_ratings,f45_males_v_counts,f45_females_ratings,f45_females_v_counts
100,tt0252602,6.7,2592.0,6.7,1827.0,6.8,139.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,299.0,6.9,273.0,7.2,19.0,6.7,1416.0,6.7,1307.0,6.8,94.0,6.4,161.0,6.4,150.0,7.1,11.0
101,tt0494823,7.9,6609.0,7.9,4390.0,8.0,517.0,9.0,1.0,9.0,1.0,0.0,0.0,7.7,554.0,7.6,497.0,8.0,46.0,8.0,3612.0,8.0,3182.0,8.0,387.0,7.8,536.0,7.8,479.0,7.6,49.0
102,tt0083598,6.2,5515.0,6.1,3318.0,6.6,838.0,7.3,3.0,8.0,2.0,6.0,1.0,6.4,176.0,6.3,115.0,6.6,55.0,6.3,1708.0,6.2,1369.0,6.6,328.0,6.0,2186.0,6.0,1725.0,6.6,422.0
103,tt0084116,6.7,3029.0,6.7,2158.0,6.5,261.0,6.5,2.0,6.5,2.0,0.0,0.0,7.0,158.0,7.0,128.0,7.2,28.0,6.6,1213.0,6.6,1056.0,6.3,147.0,6.7,1016.0,6.7,920.0,6.7,78.0
104,tt0085255,6.4,22041.0,6.4,15654.0,6.2,1305.0,8.0,2.0,10.0,1.0,6.0,1.0,6.2,274.0,6.2,245.0,5.7,22.0,6.3,5999.0,6.3,5436.0,6.0,486.0,6.4,10250.0,6.4,9346.0,6.3,768.0
105,tt0086244,6.4,1231.0,6.4,817.0,6.7,143.0,9.0,2.0,8.0,1.0,10.0,1.0,6.5,68.0,6.5,47.0,6.8,20.0,6.5,476.0,6.5,403.0,6.8,65.0,6.2,403.0,6.2,341.0,6.7,52.0
106,tt0087197,6.4,9271.0,6.4,5972.0,6.5,1307.0,8.5,2.0,8.5,2.0,0.0,0.0,6.5,187.0,6.6,132.0,6.1,49.0,6.2,2430.0,6.2,1881.0,6.2,522.0,6.4,4535.0,6.4,3776.0,6.8,707.0
107,tt0091203,7.1,139205.0,7.1,94499.0,6.9,10007.0,5.9,19.0,5.7,9.0,5.9,9.0,6.5,4914.0,6.5,4268.0,6.4,531.0,6.9,57820.0,6.9,51997.0,6.7,5119.0,7.4,38384.0,7.4,33966.0,7.3,3851.0
108,tt0091830,7.6,9621.0,7.6,5923.0,7.6,1294.0,8.5,7.0,8.5,4.0,8.5,2.0,7.8,1034.0,7.8,734.0,7.8,264.0,7.6,3592.0,7.6,2915.0,7.6,623.0,7.4,2389.0,7.4,2017.0,7.3,341.0
109,tt0094963,6.3,46988.0,6.2,33495.0,6.4,2644.0,7.3,4.0,7.3,4.0,0.0,0.0,6.3,1794.0,6.3,1661.0,6.5,110.0,6.2,16774.0,6.2,15605.0,6.3,1009.0,6.3,16503.0,6.2,14880.0,6.5,1428.0
110,tt0100519,7.3,23063.0,7.2,12588.0,7.9,4044.0,7.3,5.0,9.0,1.0,5.0,4.0,7.3,1162.0,7.2,793.0,7.8,346.0,7.3,8898.0,7.2,6454.0,8.0,2336.0,7.3,6308.0,7.2,4969.0,7.8,1230.0
111,tt0100994,6.5,37266.0,6.5,24410.0,6.7,3612.0,7.3,3.0,8.0,1.0,7.0,2.0,6.6,622.0,6.6,497.0,6.8,116.0,6.5,13171.0,6.5,11365.0,6.7,1659.0,6.4,13284.0,6.4,11467.0,6.6,1653.0
112,tt0271678,7.8,1266.0,7.7,806.0,7.9,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,194.0,7.8,184.0,7.9,8.0,7.8,532.0,7.8,513.0,7.9,18.0,6.2,50.0,6.1,45.0,10.0,4.0
113,tt0292174,8.2,2921.0,8.1,1677.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,462.0,8.1,440.0,7.7,13.0,8.2,993.0,8.2,948.0,8.2,40.0,6.8,83.0,6.8,75.0,5.0,7.0
114,tt0469785,8.6,1260.0,8.4,615.0,9.0,402.0,6.0,1.0,0.0,0.0,6.0,1.0,8.6,160.0,8.4,74.0,8.8,84.0,8.7,700.0,8.5,414.0,9.0,272.0,8.3,130.0,8.1,100.0,8.9,28.0
115,tt0082351,7.1,11117.0,7.1,7551.0,7.2,845.0,10.0,1.0,10.0,1.0,0.0,0.0,7.1,173.0,7.1,143.0,7.3,24.0,6.9,2478.0,6.9,2228.0,6.8,221.0,7.2,5591.0,7.1,4930.0,7.3,575.0
116,tt0085234,6.9,1661.0,6.9,1005.0,7.1,282.0,7.0,2.0,8.0,1.0,6.0,1.0,6.9,41.0,7.1,32.0,6.0,8.0,6.9,441.0,6.8,352.0,7.0,83.0,6.9,781.0,6.9,589.0,7.1,186.0
117,tt0085599,7.4,1634.0,7.4,1024.0,7.4,262.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,138.0,7.4,88.0,7.8,47.0,7.4,757.0,7.4,585.0,7.4,163.0,7.4,354.0,7.4,309.0,6.7,40.0
118,tt0086216,7.1,35501.0,7.1,23796.0,7.2,3470.0,7.9,6.0,8.0,4.0,7.5,2.0,7.4,1883.0,7.4,1518.0,7.5,326.0,7.1,14214.0,7.1,12286.0,7.3,1756.0,7.0,10563.0,7.0,9154.0,7.1,1251.0
119,tt0088930,7.2,100579.0,7.1,55642.0,7.7,17196.0,7.4,38.0,7.6,27.0,6.8,10.0,7.3,7912.0,7.2,5456.0,7.7,2216.0,7.2,43462.0,7.2,32565.0,7.6,10309.0,7.0,18696.0,6.9,14792.0,7.7,3621.0
120,tt0089015,7.1,6643.0,6.9,2419.0,7.3,2235.0,8.4,7.0,7.0,4.0,7.7,3.0,7.3,522.0,7.4,173.0,7.2,320.0,7.0,2147.0,6.9,949.0,7.1,1138.0,6.9,1898.0,6.7,1206.0,7.7,659.0
121,tt0089444,6.4,3332.0,6.4,1600.0,6.9,271.0,7.7,3.0,9.0,2.0,5.0,1.0,6.9,69.0,6.8,54.0,7.1,14.0,6.5,771.0,6.5,666.0,6.6,93.0,6.4,968.0,6.3,802.0,7.0,144.0
122,tt0090021,6.4,29110.0,6.3,18535.0,6.6,3228.0,7.2,4.0,7.0,2.0,7.5,2.0,6.4,968.0,6.4,780.0,6.5,159.0,6.3,11069.0,6.3,9402.0,6.5,1530.0,6.3,9032.0,6.3,7528.0,6.8,1368.0
123,tt0090197,6.7,4758.0,6.7,3289.0,6.9,541.0,9.0,1.0,9.0,1.0,0.0,0.0,6.8,272.0,6.8,206.0,6.7,56.0,6.8,2193.0,6.8,1831.0,6.8,333.0,6.7,1300.0,6.6,1137.0,7.1,138.0
124,tt0091060,6.6,7382.0,6.6,5210.0,6.3,460.0,7.0,2.0,8.0,1.0,6.0,1.0,6.7,354.0,6.8,278.0,6.5,65.0,6.6,3437.0,6.6,3143.0,6.0,258.0,6.5,1693.0,6.5,1562.0,6.7,112.0
125,tt0091725,7.2,3082.0,7.2,1815.0,7.1,512.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,128.0,7.4,68.0,7.4,53.0,7.0,785.0,7.0,572.0,7.1,189.0,7.3,1398.0,7.3,1122.0,6.9,257.0
126,tt0091846,6.9,1038.0,6.8,641.0,7.1,106.0,9.0,1.0,9.0,1.0,0.0,0.0,7.4,17.0,7.5,15.0,6.0,2.0,6.6,155.0,6.6,129.0,7.3,22.0,6.9,553.0,6.8,468.0,7.0,78.0
127,tt0092206,6.1,2447.0,6.1,1642.0,6.3,179.0,9.0,1.0,9.0,1.0,0.0,0.0,5.8,30.0,5.8,28.0,5.0,2.0,6.0,503.0,6.0,435.0,5.7,64.0,6.2,1262.0,6.1,1132.0,6.5,111.0
128,tt0094721,7.5,311744.0,7.4,164850.0,7.7,54870.0,7.7,119.0,7.9,71.0,7.2,40.0,7.4,25136.0,7.4,15634.0,7.6,8512.0,7.5,136229.0,7.4,100292.0,7.8,33864.0,7.4,49309.0,7.3,39536.0,7.7,8850.0
129,tt0095774,6.2,3232.0,6.2,2292.0,6.0,166.0,7.0,2.0,8.0,1.0,6.0,1.0,6.5,51.0,6.7,41.0,5.4,8.0,6.3,780.0,6.3,709.0,6.5,61.0,6.1,1574.0,6.1,1464.0,5.8,94.0
130,tt0097891,6.1,1104.0,6.1,789.0,6.1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,14.0,5.9,10.0,4.5,3.0,6.0,236.0,6.0,211.0,6.4,23.0,6.1,576.0,6.1,537.0,6.0,30.0
131,tt0100699,7.0,1005.0,7.0,641.0,6.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,33.0,6.9,26.0,6.3,4.0,6.8,265.0,6.9,233.0,6.4,30.0,7.1,390.0,7.1,354.0,6.8,25.0
132,tt0491977,7.2,2599.0,7.2,1805.0,7.3,141.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,195.0,7.1,181.0,6.4,11.0,7.2,1452.0,7.2,1332.0,7.4,105.0,7.0,218.0,7.0,199.0,6.6,16.0
133,tt0083193,7.6,1504.0,7.4,947.0,7.9,159.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,37.0,7.5,25.0,8.6,10.0,7.5,339.0,7.4,274.0,7.8,61.0,7.5,698.0,7.4,610.0,7.9,80.0
134,tt0085297,7.5,3380.0,7.4,2072.0,7.8,568.0,8.0,2.0,9.0,1.0,7.0,1.0,7.6,136.0,7.6,84.0,7.7,49.0,7.3,1082.0,7.2,811.0,7.6,252.0,7.6,1378.0,7.5,1118.0,8.0,242.0
135,tt0087797,6.5,1559.0,6.3,765.0,7.1,370.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,14.0,6.0,8.0,4.8,6.0,6.5,480.0,6.3,306.0,6.8,165.0,6.4,582.0,6.2,404.0,7.4,168.0
136,tt0089656,6.7,1277.0,6.6,828.0,7.1,126.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,14.0,6.2,10.0,6.7,4.0,6.4,289.0,6.4,241.0,7.1,44.0,6.7,632.0,6.6,555.0,7.2,67.0
137,tt0091559,8.4,4066.0,8.4,2484.0,8.3,184.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,466.0,8.4,430.0,7.3,30.0,8.5,1729.0,8.5,1619.0,8.6,105.0,7.4,232.0,7.4,205.0,8.0,24.0
138,tt0093105,7.3,144838.0,7.3,92149.0,7.4,15828.0,7.0,25.0,7.1,21.0,6.8,4.0,7.5,11029.0,7.5,9095.0,7.4,1666.0,7.3,60619.0,7.3,51167.0,7.3,8655.0,7.3,32565.0,7.3,27430.0,7.5,4628.0
139,tt0096783,6.9,1187.0,7.0,467.0,7.3,120.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,6.8,7.0,6.5,4.0,6.9,163.0,6.9,124.0,7.2,37.0,7.0,395.0,7.0,315.0,7.4,75.0
140,tt0098019,6.9,5127.0,6.9,3666.0,7.0,283.0,8.7,3.0,8.7,3.0,0.0,0.0,7.1,325.0,7.1,298.0,6.7,19.0,7.0,2451.0,7.0,2264.0,7.0,156.0,6.7,1094.0,6.7,973.0,7.0,102.0
141,tt0081427,7.5,2670.0,7.5,1543.0,7.3,210.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,289.0,7.5,208.0,7.1,46.0,7.4,892.0,7.4,750.0,7.3,107.0,7.6,508.0,7.6,446.0,7.7,43.0
142,tt0082162,7.9,2550.0,7.9,1814.0,7.9,161.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,187.0,7.8,166.0,7.9,18.0,7.9,1445.0,7.9,1335.0,7.9,102.0,7.7,269.0,7.7,233.0,7.5,35.0
143,tt0084522,6.2,43877.0,6.2,30199.0,5.8,3173.0,6.6,6.0,9.0,1.0,7.2,4.0,6.0,1205.0,6.0,1040.0,5.9,132.0,6.1,16955.0,6.1,15186.0,5.7,1598.0,6.2,14380.0,6.2,12872.0,5.9,1311.0
144,tt0086650,7.2,6692.0,7.2,4371.0,7.0,936.0,8.0,2.0,9.0,1.0,7.0,1.0,7.3,682.0,7.3,475.0,7.0,198.0,7.2,2723.0,7.3,2225.0,7.0,467.0,7.0,1790.0,7.0,1539.0,7.0,238.0
145,tt0087821,7.3,5035.0,7.3,3189.0,7.6,676.0,7.5,2.0,9.0,1.0,6.0,1.0,7.5,442.0,7.5,319.0,7.7,112.0,7.3,1782.0,7.3,1466.0,7.6,293.0,7.2,1557.0,7.2,1302.0,7.4,237.0
146,tt0087892,7.3,19485.0,7.3,12438.0,7.4,2432.0,9.2,5.0,9.7,3.0,7.5,2.0,7.4,729.0,7.4,593.0,7.4,122.0,7.2,5959.0,7.2,4951.0,7.2,940.0,7.4,7914.0,7.3,6534.0,7.6,1284.0
147,tt0091598,7.4,1107.0,7.3,726.0,7.8,68.0,7.0,1.0,7.0,1.0,0.0,0.0,6.8,60.0,6.7,54.0,8.7,4.0,7.5,553.0,7.4,505.0,8.0,47.0,7.3,140.0,7.3,125.0,7.1,15.0
148,tt0092099,6.9,465458.0,6.9,253011.0,6.9,46118.0,6.9,314.0,7.0,238.0,6.0,51.0,6.9,38802.0,6.9,31094.0,6.8,6038.0,6.8,171253.0,6.9,143475.0,6.8,24993.0,6.9,73101.0,6.9,60028.0,7.3,11538.0
149,tt0094291,7.3,158724.0,7.4,113067.0,7.0,10740.0,8.0,14.0,8.3,9.0,7.3,3.0,7.3,9085.0,7.3,8204.0,7.2,679.0,7.3,77843.0,7.4,70850.0,7.0,6105.0,7.3,33413.0,7.3,29355.0,7.1,3513.0
150,tt0096003,6.6,2059.0,6.4,1125.0,7.1,361.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,31.0,6.6,19.0,6.1,10.0,6.5,532.0,6.4,390.0,7.3,136.0,6.5,900.0,6.4,691.0,7.0,199.0
151,tt0096869,6.3,1044.0,6.1,590.0,7.0,211.0,6.0,1.0,0.0,0.0,6.0,1.0,6.8,70.0,6.8,42.0,6.7,25.0,6.3,586.0,6.2,413.0,7.2,161.0,5.7,133.0,5.6,115.0,5.8,15.0
152,tt0097757,7.6,269129.0,7.4,116507.0,8.1,72281.0,7.4,180.0,7.5,96.0,7.4,74.0,7.5,36065.0,7.3,18571.0,8.0,16155.0,7.6,119444.0,7.4,72531.0,8.2,45048.0,7.5,24511.0,7.4,18102.0,8.0,5991.0
153,tt0098319,7.2,8409.0,7.0,4175.0,7.7,2008.0,8.0,2.0,9.0,1.0,7.0,1.0,7.0,184.0,6.9,98.0,7.3,82.0,7.0,1995.0,6.9,1290.0,7.4,678.0,7.2,3822.0,7.1,2621.0,7.9,1153.0
154,tt0099582,6.5,89118.0,6.5,55105.0,6.8,13667.0,7.8,5.0,7.3,3.0,7.5,2.0,6.4,2693.0,6.4,1892.0,6.6,742.0,6.5,35702.0,6.5,28064.0,6.7,7214.0,6.6,28441.0,6.5,22979.0,6.9,5061.0
155,tt0237309,7.9,1373.0,7.9,880.0,7.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,182.0,7.9,171.0,7.7,9.0,7.9,604.0,7.9,576.0,7.8,26.0,7.0,71.0,7.0,59.0,6.4,10.0
156,tt0084824,7.1,1089.0,7.0,796.0,7.2,81.0,8.0,1.0,8.0,1.0,0.0,0.0,7.4,80.0,7.6,69.0,6.0,7.0,7.2,462.0,7.2,408.0,7.0,47.0,6.6,321.0,6.5,292.0,7.3,23.0
157,tt0085121,6.3,8581.0,6.3,6167.0,6.5,506.0,9.0,1.0,9.0,1.0,0.0,0.0,6.4,234.0,6.5,201.0,5.1,31.0,6.3,2635.0,6.3,2401.0,6.6,206.0,6.2,3638.0,6.2,3341.0,6.6,251.0
158,tt0085380,6.9,1898.0,6.8,1046.0,7.2,338.0,8.0,2.0,9.0,1.0,7.0,1.0,5.9,23.0,5.8,16.0,6.2,7.0,6.5,329.0,6.6,262.0,6.3,66.0,7.0,1001.0,6.9,725.0,7.6,255.0
159,tt0086856,6.2,27186.0,6.2,17647.0,6.6,2064.0,6.8,4.0,7.0,3.0,6.0,1.0,6.3,678.0,6.2,581.0,6.4,81.0,6.0,7885.0,6.0,7126.0,6.1,668.0,6.4,10700.0,6.3,9304.0,7.0,1224.0
160,tt0086993,7.0,28158.0,7.0,19009.0,7.0,2288.0,8.0,3.0,8.5,2.0,7.0,1.0,7.2,787.0,7.2,677.0,7.1,91.0,7.0,9746.0,7.0,8756.0,6.9,888.0,7.0,10204.0,7.0,8861.0,7.0,1214.0
161,tt0088258,7.9,141900.0,7.9,94274.0,7.8,13778.0,7.5,23.0,8.2,15.0,6.4,8.0,7.8,8938.0,7.8,7648.0,7.6,1123.0,7.8,63188.0,7.8,54866.0,7.8,7627.0,8.0,33368.0,8.0,28353.0,8.1,4473.0
162,tt0092693,7.3,1567.0,7.3,973.0,7.1,252.0,9.7,3.0,10.0,1.0,9.5,2.0,7.0,96.0,7.3,53.0,5.0,43.0,7.1,454.0,7.1,364.0,7.2,80.0,7.4,638.0,7.4,506.0,7.3,118.0
163,tt0092752,7.1,5651.0,6.8,2840.0,7.9,1609.0,7.3,3.0,8.0,2.0,6.0,1.0,7.0,341.0,6.8,203.0,7.7,134.0,7.2,3419.0,6.9,2135.0,8.0,1246.0,6.4,550.0,6.3,395.0,7.4,151.0
164,tt0092800,6.6,1242.0,6.5,808.0,7.2,173.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,57.0,6.9,45.0,7.4,11.0,6.5,335.0,6.4,262.0,7.1,68.0,6.7,577.0,6.6,481.0,7.4,91.0
165,tt0093015,7.1,8654.0,7.1,6272.0,6.8,377.0,8.0,3.0,8.0,3.0,0.0,0.0,7.3,582.0,7.3,539.0,6.9,29.0,7.1,4356.0,7.1,4107.0,6.8,199.0,6.9,1514.0,6.9,1349.0,6.8,141.0
166,tt0094320,6.1,2736.0,6.1,1955.0,5.6,198.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,82.0,6.4,72.0,5.9,7.0,6.1,1054.0,6.2,958.0,5.4,85.0,6.0,978.0,6.0,863.0,5.8,93.0
167,tt0095579,6.6,1138.0,6.6,810.0,7.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,30.0,6.3,27.0,4.5,2.0,6.6,453.0,6.6,416.0,6.7,30.0,6.7,340.0,6.7,319.0,7.8,14.0
168,tt0097239,7.3,112303.0,7.3,65474.0,7.5,18759.0,7.3,15.0,7.8,11.0,6.3,3.0,7.3,7512.0,7.3,5703.0,7.4,1612.0,7.3,43946.0,7.2,33931.0,7.4,9481.0,7.5,29552.0,7.4,22577.0,7.8,6483.0
169,tt0099487,7.9,498800.0,7.8,256212.0,8.2,113273.0,8.0,162.0,8.2,93.0,7.6,61.0,7.9,56237.0,7.8,32289.0,8.2,22210.0,7.9,241859.0,7.8,166501.0,8.3,72168.0,7.6,58156.0,7.6,44678.0,8.0,12448.0
170,tt0098598,7.4,1208.0,7.3,698.0,7.9,220.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,133.0,7.0,95.0,7.6,37.0,7.5,637.0,7.5,471.0,7.9,157.0,6.8,117.0,6.6,97.0,8.6,17.0
171,tt0085475,6.9,7816.0,6.8,4602.0,7.3,1208.0,10.0,1.0,10.0,1.0,0.0,0.0,7.0,105.0,7.0,71.0,7.2,30.0,6.8,1554.0,6.8,1212.0,7.3,329.0,6.8,3959.0,6.8,3114.0,7.3,794.0
172,tt0089461,6.8,16476.0,6.7,11010.0,7.3,1892.0,7.0,2.0,9.0,1.0,5.0,1.0,6.7,342.0,6.6,285.0,7.3,45.0,6.8,6562.0,6.8,5566.0,7.4,922.0,6.6,5525.0,6.6,4636.0,7.1,820.0
173,tt0089860,6.9,1557.0,6.9,1078.0,7.2,165.0,6.0,1.0,0.0,0.0,6.0,1.0,7.2,36.0,7.3,24.0,6.7,11.0,6.9,364.0,6.8,306.0,7.8,51.0,6.9,828.0,6.9,716.0,6.9,99.0
174,tt0091364,7.8,4947.0,7.8,2807.0,7.9,509.0,8.2,6.0,8.7,3.0,8.0,3.0,7.8,563.0,7.8,459.0,8.0,94.0,7.8,1846.0,7.8,1556.0,7.9,261.0,7.8,718.0,7.8,610.0,7.9,98.0
175,tt0091572,6.2,2102.0,6.0,1237.0,6.5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,80.0,6.1,53.0,6.8,25.0,6.1,601.0,6.0,446.0,6.5,144.0,6.1,893.0,6.1,685.0,6.5,197.0
176,tt0091763,8.1,419547.0,8.1,281357.0,7.8,27747.0,8.1,74.0,8.1,55.0,8.2,17.0,8.0,29828.0,8.0,26759.0,7.8,2407.0,8.1,179236.0,8.1,163357.0,7.7,13973.0,8.1,87685.0,8.1,76441.0,8.0,9933.0
177,tt0093777,6.7,46150.0,6.6,31447.0,6.5,2921.0,8.2,8.0,7.8,5.0,7.7,3.0,6.7,2378.0,6.7,2113.0,6.5,203.0,6.6,18743.0,6.6,16967.0,6.4,1498.0,6.6,12265.0,6.6,11010.0,6.6,1080.0
178,tt0095690,6.3,30314.0,6.1,12381.0,6.6,9710.0,7.2,4.0,7.3,3.0,7.0,1.0,6.5,1457.0,6.3,518.0,6.7,884.0,6.2,9932.0,6.0,4833.0,6.4,4966.0,6.3,9944.0,6.2,6507.0,6.8,3285.0
179,tt0097152,6.7,1395.0,6.6,817.0,7.2,189.0,5.0,1.0,0.0,0.0,5.0,1.0,6.3,70.0,6.2,57.0,6.7,12.0,6.7,572.0,6.6,447.0,7.3,118.0,6.6,346.0,6.6,288.0,7.0,52.0
180,tt0097576,8.2,763784.0,8.3,465859.0,8.1,73153.0,8.2,244.0,8.3,185.0,7.9,49.0,8.2,67809.0,8.2,56700.0,8.0,9306.0,8.3,316281.0,8.3,270754.0,8.1,41406.0,8.1,128158.0,8.1,108095.0,8.1,17904.0
181,tt0098051,6.4,10466.0,6.4,7468.0,6.5,531.0,8.0,1.0,8.0,1.0,0.0,0.0,6.4,155.0,6.4,133.0,6.0,21.0,6.2,2870.0,6.2,2698.0,6.1,143.0,6.5,4767.0,6.5,4356.0,6.7,353.0
182,tt0099242,6.3,2272.0,6.2,1381.0,6.8,379.0,8.0,1.0,8.0,1.0,0.0,0.0,6.7,50.0,6.8,28.0,6.4,19.0,6.3,704.0,6.3,536.0,6.8,161.0,6.3,970.0,6.2,767.0,6.8,186.0
183,tt0171922,7.9,1585.0,7.8,971.0,8.2,141.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,320.0,8.0,265.0,8.2,43.0,7.8,617.0,7.7,536.0,8.3,71.0,7.7,108.0,7.7,95.0,8.7,10.0
184,tt0082314,7.3,1234.0,7.3,826.0,7.2,117.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,81.0,7.2,69.0,7.5,11.0,7.3,633.0,7.3,560.0,7.4,69.0,7.0,191.0,7.0,158.0,6.6,31.0
185,tt0083275,8.1,2835.0,8.0,1790.0,8.5,380.0,10.0,1.0,10.0,1.0,0.0,0.0,8.4,281.0,8.2,199.0,9.0,78.0,8.1,1172.0,8.0,962.0,8.3,200.0,8.0,653.0,7.9,565.0,8.6,85.0
186,tt0083702,7.9,7544.0,7.9,5414.0,7.9,535.0,8.0,2.0,6.0,1.0,10.0,1.0,8.0,680.0,7.9,588.0,8.2,82.0,7.9,3391.0,7.9,3088.0,7.8,260.0,7.8,1786.0,7.8,1559.0,7.8,183.0
187,tt0084481,6.2,2672.0,6.2,1841.0,5.9,304.0,6.0,2.0,7.0,1.0,5.0,1.0,6.6,168.0,6.8,135.0,5.6,30.0,6.3,1124.0,6.3,975.0,6.0,134.0,5.9,825.0,5.9,685.0,5.9,131.0
188,tt0085482,7.7,5279.0,7.7,3439.0,7.8,604.0,8.3,3.0,9.0,2.0,7.0,1.0,7.8,269.0,7.8,216.0,8.0,45.0,7.7,2043.0,7.7,1699.0,7.6,317.0,7.7,1652.0,7.7,1412.0,7.8,222.0
189,tt0086508,6.3,10904.0,6.3,7692.0,6.5,610.0,10.0,1.0,10.0,1.0,0.0,0.0,6.5,193.0,6.5,164.0,6.0,28.0,6.2,2836.0,6.2,2627.0,6.1,172.0,6.3,5045.0,6.3,4594.0,6.7,389.0
190,tt0087349,8.7,2060.0,8.6,1246.0,9.1,353.0,10.0,2.0,10.0,1.0,0.0,0.0,9.2,445.0,9.1,321.0,9.3,118.0,8.8,834.0,8.7,640.0,9.4,182.0,7.6,256.0,7.6,217.0,7.3,39.0
191,tt0088083,7.5,13632.0,7.5,8611.0,7.8,1555.0,8.0,4.0,9.5,2.0,6.5,2.0,7.4,950.0,7.3,677.0,7.8,217.0,7.6,6286.0,7.6,5218.0,7.8,976.0,7.4,2587.0,7.4,2289.0,7.8,264.0
192,tt0088272,6.3,18227.0,6.3,12813.0,6.2,1030.0,10.0,1.0,10.0,1.0,0.0,0.0,6.4,470.0,6.4,410.0,6.2,54.0,6.2,5248.0,6.2,4806.0,6.1,385.0,6.3,7746.0,6.3,7085.0,6.3,555.0
193,tt0088782,7.5,1141.0,7.5,670.0,7.5,233.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,57.0,7.7,32.0,7.7,23.0,7.5,339.0,7.6,245.0,7.4,84.0,7.6,507.0,7.6,370.0,7.6,122.0
194,tt0089017,6.1,24356.0,5.9,12422.0,6.4,5141.0,7.2,4.0,7.7,3.0,6.0,1.0,6.5,628.0,6.3,312.0,6.8,294.0,6.1,6207.0,5.9,3799.0,6.4,2303.0,6.0,10341.0,5.9,7839.0,6.4,2326.0
195,tt0091093,7.0,7290.0,7.0,4826.0,7.4,756.0,8.0,2.0,8.0,2.0,0.0,0.0,7.1,439.0,7.1,336.0,7.5,90.0,7.1,2899.0,7.0,2449.0,7.4,416.0,7.0,2103.0,7.0,1852.0,7.2,214.0
196,tt0091541,6.4,58732.0,6.3,35085.0,6.6,8475.0,6.4,7.0,6.8,6.0,4.0,1.0,6.3,1976.0,6.3,1414.0,6.6,503.0,6.4,22307.0,6.4,17711.0,6.6,4288.0,6.2,17698.0,6.2,14247.0,6.6,3187.0
197,tt0094761,6.6,39693.0,6.6,26842.0,6.4,2977.0,8.3,8.0,8.0,4.0,7.2,4.0,6.8,2083.0,6.8,1803.0,6.3,229.0,6.7,16870.0,6.7,14982.0,6.5,1664.0,6.3,10059.0,6.4,8959.0,6.2,939.0
198,tt0095836,6.3,2158.0,6.2,1427.0,6.0,202.0,8.0,1.0,8.0,1.0,0.0,0.0,6.8,72.0,6.8,64.0,7.0,8.0,6.4,591.0,6.4,504.0,6.2,78.0,6.1,935.0,6.1,813.0,5.9,107.0
199,tt0096863,7.1,1832.0,7.0,1157.0,7.2,204.0,9.0,1.0,9.0,1.0,0.0,0.0,7.3,152.0,7.4,117.0,6.9,28.0,7.2,669.0,7.1,538.0,7.6,115.0,6.9,521.0,6.9,455.0,6.5,56.0
200,tt0098328,6.8,3117.0,6.8,2245.0,6.8,127.0,7.0,2.0,8.0,1.0,6.0,1.0,7.0,63.0,7.0,52.0,7.5,10.0,6.8,888.0,6.8,838.0,6.5,43.0,6.7,1354.0,6.7,1267.0,7.0,69.0
201,tt0099939,6.9,38654.0,6.9,28052.0,6.8,1704.0,7.6,6.0,8.5,4.0,7.0,2.0,7.0,1899.0,7.1,1712.0,6.8,119.0,6.9,17565.0,6.9,16479.0,6.7,882.0,6.9,9515.0,6.9,8742.0,6.9,632.0
